0.000104483532768 -0.528153 0.51073 9.120818e-22 0.55699 1.620109 4.265696
0.000106495805555 -1.187935 0.470729 2.022085e-21 2.186593 2.204082 4.215428
0.000114648487739 0.546846 3.329258 1.099827e-21 2.934265 1.542134 4.000418
0.00011643853523 1.137975 1.780614 7.469632e-22 2.964234 2.742311 4.025216
0.000119362159909 1.10225 5.79039 2.269792e-21 1.166911 2.302778 1.945021
0.000127446003308 0.249823 3.356278 1.244253e-21 0.938175 1.124704 3.143912
0.000128483290808 -0.581353 3.843954 6.104056e-22 0.726193 0.231835 5.433093
0.000128498085609 -0.07139 5.815291 7.726665e-22 0.27099 1.697365 4.231393
0.000128698485191 -0.004651 5.038792 1.079973e-21 2.05826 0.18745 5.233718
0.000130146598334 -0.499581 5.047148 1.283484e-21 0.779096 0.522443 5.737823
0.000131892290919 1.107018 5.803074 9.88911e-22 2.355332 0.024752 2.406205
0.00013551739112 -0.040084 2.199851 4.970819e-22 0.45361 0.758116 0.949107
0.000138265241395 -1.033349 0.847132 6.757195e-22 2.593531 0.660355 2.997728
0.000139017226089 0.501781 4.262548 1.23661e-21 1.520392 2.434213 4.764087
0.000140482032843 0.715586 1.126036 6.310912e-22 2.331838 1.975539 2.487617
0.00014099260569 0.754955 4.612267 7.657195e-22 2.395029 1.944829 4.985778
0.000141195968885 0.106365 0.879023 4.987459e-22 2.395043 2.805812 4.986784
0.000142689884899 -0.843126 1.98611 6.540218e-22 2.264941 0.444969 0.537339
0.000142994213176 0.95658 2.959923 1.375443e-21 0.50393 1.048659 3.212832
0.000143824751783 -0.090071 6.234561 6.066255e-22 2.454987 1.069073 3.846867
0.000144732899379 1.028624 4.238403 8.195538e-22 0.869817 3.072501 0.177235
0.000145555639646 0.954067 0.387095 1.345719e-21 1.539778 1.688928 6.232697
0.000146044614433 -0.349854 0.777718 7.176668e-22 2.025331 2.105903 4.512888
0.000146052289263 -0.832643 4.682687 6.48344e-22 2.254322 0.795709 0.482537
0.00014761613967 -0.042133 1.064753 4.451034e-22 0.450555 0.446757 4.674843
0.000149264330261 0.445311 1.387281 3.711186e-22 0.294694 1.358989 4.088042
0.000150008538532 0.420297 1.512025 3.874786e-22 2.675473 2.56667 1.146117
0.000151425585252 -0.028639 1.708169 3.394981e-22 2.992588 2.255441 3.307175
0.000151882022284 0.695224 0.796402 1.932408e-21 1.963315 0.732368 5.181384
0.000152005234019 -0.808482 1.889155 5.15938e-22 0.604841 1.89524 0.42002
0.000152651603567 0.508559 2.082518 1.441449e-21 0.517943 1.68571 4.081926
0.000152831114349 1.105911 3.83313 6.211897e-22 2.602289 0.894082 3.697942
0.000153527434726 -0.305361 4.265267 6.356455e-22 2.04458 2.822994 1.096466
0.000153573388792 -1.024776 2.8859 4.481938e-22 0.683027 0.834198 0.758118
0.00015388232195 0.664098 5.40306 4.782536e-22 2.896035 1.3169 4.822552
0.000154312931333 0.100967 1.708875 1.039871e-21 2.035207 2.993511 5.709678
0.00015431432622 0.233371 3.941022 5.340975e-22 2.812888 2.751908 2.251702
0.000154915793133 -0.935686 3.721047 1.622654e-21 1.857565 3.064187 0.442261
0.000156218905067 1.097912 4.835783 1.74898e-21 2.555334 2.923 1.974652
0.000156356142805 -0.897509 1.81064 4.849199e-22 2.582977 2.315498 0.761685
0.000156416392747 -0.420084 3.759866 6.409158e-22 1.993777 1.257428 5.348373
0.000156569575411 1.318666 2.365284 5.941553e-22 0.916953 2.58992 5.453756
0.000157588104332 0.875976 3.97215 4.54444e-22 0.526038 1.854093 0.49494
0.000158011321428 1.141995 0.666432 4.483705e-22 2.618681 2.45973 0.810239
0.000158085309488 0.283193 0.453238 6.695923e-22 0.754167 2.877511 3.593274
0.000160329888526 -0.470345 3.782473 3.617986e-22 2.845473 1.598432 4.163307
0.000161961125774 -0.297283 2.400519 8.117621e-22 1.791043 2.821991 2.659991
0.000162210602685 0.126566 4.579832 5.881477e-22 2.2585 3.058461 6.048614
0.000162225124363 0.031842 0.782432 4.938387e-22 0.215317 0.095893 5.170737
0.000162944094171 -0.401737 4.589232 5.799323e-22 0.588502 2.335802 4.162681
0.000163027652698 0.850689 5.227164 5.519692e-22 0.723464 1.504329 3.030543
0.000163190993324 -0.506851 4.878368 3.895913e-22 2.499926 0.830671 2.489998
0.000163773932454 -0.861506 0.719289 1.113224e-21 0.418476 2.818568 4.947293
0.000163985740411 0.757338 5.514714 3.26924e-22 0.378827 2.15026 5.036841
0.00016401584748 -0.467788 5.518045 5.461579e-22 0.819859 0.297608 1.938815
0.000165453295698 -1.289311 3.476942 8.463801e-22 2.322336 2.460782 3.597154
0.000165494484044 -0.449599 0.689093 9.182813e-22 0.87623 1.848757 4.503557
0.000166869973165 0.281208 6.154912 4.41887e-22 2.563779 1.470159 0.679127
0.000167636931336 1.494006 5.8063 3.824725e-22 2.790389 2.613392 0.828506
0.000168107896111 -1.289212 4.013756 5.93269e-22 2.061302 2.573024 6.077962
0.000168899291817 1.151332 0.940308 9.416154e-22 1.129507 1.486425 2.997304
0.000169134722985 -1.081788 5.578857 8.69596e-22 1.253491 2.93888 3.085256
0.000169614428702 0.040868 3.675531 1.191922e-21 0.789717 2.60373 6.235723
0.000170036848464 0.188255 0.773706 7.182051e-22 0.174433 0.536854 2.251261
0.000170347338196 -0.060462 5.599336 4.19703e-22 2.940978 1.881623 5.559001
0.000170397777671 -0.335149 3.637823 1.669201e-21 1.010837 1.27521 3.963414
0.000171447638775 -0.361879 2.652277 3.611648e-22 0.196135 2.248863 1.347507
0.000172206422935 -1.468675 5.003703 5.253993e-22 2.953139 0.519231 3.128937
0.000172771403933 -0.00645 0.150259 3.603118e-22 0.65973 0.848968 4.303576
0.00017317141352 0.693663 5.188473 4.0015e-22 0.851249 0.860626 1.96965
0.000173218294925 -0.410292 4.301166 3.320251e-22 0.320485 2.856379 3.652908
