0.0043417274000000 7.3561000000e-16 0.682070 0.533470 5.935000e-22 2.305871 0.177012 3.938363
0.0131529582000000 8.8204000000e-15 -0.988050 3.926800 1.515600e-22 0.983446 2.280447 0.665574
0.0045022047000000 1.3540000000e-15 0.031996 4.744600 8.918400e-23 2.279873 2.474885 1.121417
0.0026610293000000 3.2306000000e-17 1.147200 0.009505 9.708000e-23 0.564334 0.230102 6.179620
0.0052955094000000 4.0514000000e-16 1.115900 6.083400 1.010800e-22 1.212650 0.519998 3.062423
0.0004639037000000 5.8521000000e-20 0.687150 5.824800 4.695500e-22 2.638531 0.858543 2.541273
0.0097827541000000 4.2655000000e-15 0.768600 5.382900 4.938000e-23 0.674780 0.862145 2.507787
0.0031386229000000 4.4597000000e-17 -0.584420 4.371400 1.840500e-23 1.865122 1.568197 4.211314
0.0030861822000000 3.1552000000e-17 -0.722900 2.321200 4.240000e-23 1.395987 2.047908 2.299128
0.0022225674000000 2.5908000000e-17 -1.016300 2.124500 5.158300e-23 2.345181 1.676964 5.152553
0.0024189047000000 1.1142000000e-17 -0.141950 1.671100 2.700400e-23 0.783949 2.810058 4.763445
0.0005542018000000 5.2244000000e-20 0.248660 2.302300 3.418900e-22 0.584208 0.570521 4.336262
0.0013821261000000 3.3793000000e-18 1.309300 5.076200 2.897200e-22 1.944948 0.212611 0.108888
0.0028074771677921 6.3811301281e-17 -1.073121 2.854296 2.746192e-23 1.380555 2.241487 3.279817
0.0021676173025864 8.1941325099e-18 0.672805 5.173967 7.235004e-24 2.974847 2.498498 3.055750
0.0025272095028690 1.4790746890e-17 -0.138002 4.702034 1.069178e-23 2.351313 1.182627 5.039454
0.0034343406562952 4.5451685676e-17 -1.088758 2.501951 3.378902e-23 1.759378 1.700960 2.425516
0.0024013946720357 1.7514004715e-17 0.691279 5.207271 8.167668e-24 2.392944 2.506125 5.923098
0.0021410537141466 7.8852668662e-18 0.329803 4.964807 7.300185e-24 0.934848 2.602433 4.884163
0.0024833167729997 1.3547208699e-17 -0.295028 4.525137 7.057188e-24 1.234767 2.644025 5.337309
0.0026047836416762 1.0020615590e-16 -0.519363 4.361815 6.022910e-23 1.140798 0.160940 3.191031
0.0021208474647756 5.4543799365e-18 -0.063755 4.688270 7.306126e-24 0.769147 0.827049 2.723142
0.0023498982487997 7.7887288900e-18 0.256860 4.885863 5.393928e-24 2.123837 0.413013 5.345766
0.0024109515457269 8.6205641100e-18 0.569242 5.063648 1.662358e-23 1.871784 2.770750 6.272784
0.0028624498816296 1.5950272931e-17 -0.199370 4.617459 1.060748e-23 0.771436 0.041791 6.138399
0.0031498660420273 2.2964962819e-17 -0.470208 4.401812 8.308331e-24 2.451820 0.771570 2.125336
0.0049750357419679 1.2110951836e-16 0.103380 4.786546 6.628571e-24 1.092079 1.672395 5.748795
0.0013806351533138 3.2241727441e-18 0.186101 4.933726 3.993887e-23 2.308040 2.993681 4.470574
0.0021999225038418 1.7633878409e-17 -0.042758 4.499028 2.006593e-23 1.763939 2.412987 3.334630
0.0031353340826578 6.4125633700e-17 -0.325571 4.517067 1.401314e-23 2.535087 0.293716 4.401974
0.0015973115574457 4.4817200959e-18 1.014555 0.520298 6.297380e-23 2.790040 2.631251 3.163282
0.0020215813810218 1.0551829444e-17 0.075540 4.779080 1.827827e-23 0.539378 2.553319 5.489676
0.0023608725927941 1.8752026467e-17 -0.264676 4.544982 3.931436e-23 1.202312 1.860659 0.841023
0.0027186805087475 3.1540347195e-17 -0.748182 4.170481 1.566663e-23 0.682431 2.912819 1.399436
0.0036674856643281 9.5241299180e-17 -0.591175 4.299472 9.498841e-24 1.796293 1.020832 1.803651
0.0019609764104855 1.7301024967e-17 -1.025902 3.590207 7.948669e-23 1.228381 1.235340 2.354236
0.0023888055077158 1.8595561468e-17 0.314332 4.892971 1.831082e-23 1.382870 1.226887 5.988618
0.0036720862338990 9.2294073794e-17 0.846815 5.426486 1.451228e-23 1.818429 2.125801 1.987221
0.0027234738921762 1.9376572800e-17 -0.080272 4.666622 5.742265e-24 1.087414 2.619452 5.394433
0.0038269124774068 6.5960855731e-17 -0.128700 4.629156 9.058314e-24 2.657355 2.871771 5.868690
0.0015136292405458 1.8957602046e-17 0.427405 4.977144 4.453551e-23 2.226842 1.852609 5.084743
0.0050987632643312 1.6349496601e-15 -0.091643 4.668280 7.232821e-23 1.063294 0.823891 3.488404
0.0023758470234186 1.4163609915e-17 1.005927 5.998846 2.403565e-23 0.285990 0.228747 5.454725
0.0031661745634279 4.0654713430e-17 0.781968 5.297531 1.203634e-23 1.934235 0.794863 0.107547
0.0025202718828923 1.0515038249e-17 -0.959174 2.863318 1.083656e-23 1.595714 2.828035 3.237742
0.0026768757478904 1.3406097033e-17 -0.096866 4.530981 6.972769e-24 2.151073 1.166334 3.157101
0.0035740234712646 3.7893525199e-17 -0.804631 2.147463 5.119190e-23 1.459274 0.724201 3.133241
0.0040399510863179 5.9847491353e-17 0.316251 4.855222 7.428573e-24 2.661000 1.648352 0.309032
0.0022417847433254 5.2094603688e-18 1.004560 5.687185 1.111258e-23 1.900180 0.882411 1.217741
0.0023049667045115 5.8058528562e-18 -0.158782 4.554351 6.260489e-24 2.275834 1.443307 1.224086
0.0024984280568876 7.8704681146e-18 -0.599973 4.347314 7.507743e-24 0.399395 1.818450 0.777361
0.0027432665931162 1.0910411464e-17 0.395482 4.808808 8.673522e-24 0.372288 0.415842 4.250636
0.0029177617729057 1.4092078812e-17 0.719316 5.305543 6.763222e-24 0.638560 0.343773 4.746778
0.0035066047654131 2.7664717284e-17 -0.291438 4.532506 5.795784e-24 1.280813 3.028136 2.134162
0.0056162651469505 1.5557785219e-16 -0.049824 4.693458 7.034884e-24 1.933845 1.895891 5.981934
0.0022141788148367 9.7231063280e-18 0.087952 4.737848 1.340625e-23 1.104500 1.194063 5.360591
0.0029852964680713 2.9918904022e-17 -0.454992 4.495871 1.697537e-23 2.371767 0.607469 6.204294
0.0022815532207167 1.5523901772e-17 0.486143 4.993430 8.416564e-24 1.815186 0.231100 3.475222
0.0005987105476442 2.6167165350e-19 -0.597571 1.772800 3.176128e-22 2.071783 3.017744 1.464874
0.0015782165502572 9.1608310744e-18 -0.400021 4.446889 2.907604e-23 0.728294 1.309776 0.443016
0.0031386528723759 1.1553960978e-16 0.885405 5.520676 2.280228e-23 1.827520 0.405499 5.237776
